OriginCityName,DestinationCityName,OriginCityName_Latitude,OriginCityName_Longitude,DestinationCityName_Latitude,DestinationCityName_Longitude,WeeklyPassengers,DailyPassengers,BusID,OriginDistrict,DestinationDistrict,Country
קרית אתא,בית שמש,32.809143,35.119774,31.74704,34.9881,74.9,0.0,1969,Northern,Unknown,Israel
בית שמש,קרית אתא,31.74704,34.9881,32.809143,35.119774,95.2,0.0,1970,Unknown,Northern,Israel
ירושלים,צפת,31.768318,35.213711,32.964647,35.495999,320.0,33.9,1971,Jerusalem,Northern,Israel
צפת,ירושלים,32.964647,35.495999,31.768318,35.213711,432.2,22.0,1972,Northern,Jerusalem,Israel
כרמיאל,כרמיאל,32.91467,35.292418,32.91467,35.292418,5596.5,1051.8,1973,Northern,Northern,Israel
כרמיאל,כרמיאל,32.91467,35.292418,32.91467,35.292418,6042.7,1128.6,1974,Northern,Northern,Israel
כרמיאל,כרמיאל,32.91467,35.292418,32.91467,35.292418,13845.6,2571.5,1975,Northern,Northern,Israel
חדרה,חדרה,32.442784,34.92088,32.442784,34.92088,596.8,113.6,1976,Haifa,Haifa,Israel
חדרה,חדרה,32.442784,34.92088,32.442784,34.92088,21193.0,3891.1,1977,Haifa,Haifa,Israel
חדרה,חדרה,32.442784,34.92088,32.442784,34.92088,872.0,165.1,1978,Haifa,Haifa,Israel
חדרה,חדרה,32.442784,34.92088,32.442784,34.92088,978.8,186.4,1979,Haifa,Haifa,Israel
חדרה,חדרה,32.442784,34.92088,32.442784,34.92088,3161.6,584.4,1980,Haifa,Haifa,Israel
חדרה,חדרה,32.442784,34.92088,32.442784,34.92088,5634.6,1037.7,1981,Haifa,Haifa,Israel
חדרה,חדרה,32.442784,34.92088,32.442784,34.92088,3944.3,723.4,1982,Haifa,Haifa,Israel
ראשון לציון,ראשון לציון,31.961544,34.80705,31.961544,34.80705,10874.9,2006.2,1983,Central,Central,Israel
ראשון לציון,ראשון לציון,31.961544,34.80705,31.961544,34.80705,10952.7,2022.2,1984,Central,Central,Israel
חדרה,חדרה,32.442784,34.92088,32.442784,34.92088,4580.1,856.3,1985,Haifa,Haifa,Israel
חדרה,חדרה,32.442784,34.92088,32.442784,34.92088,5441.8,1024.7,1986,Haifa,Haifa,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,14775.1,2578.7,1987,Jerusalem,Jerusalem,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,18320.3,3225.9,1988,Jerusalem,Jerusalem,Israel
מעלה אדומים,מעלה אדומים,31.777368,35.297957,31.777368,35.297957,547.7,105.2,1989,Jerusalem,Jerusalem,Israel
מעלה אדומים,מעלה אדומים,31.777368,35.297957,31.777368,35.297957,350.8,67.2,1990,Jerusalem,Jerusalem,Israel
נתניה,נתניה,32.321457,34.853197,32.321457,34.853197,4666.9,862.1,1991,Haifa,Haifa,Israel
נתניה,נתניה,32.321457,34.853197,32.321457,34.853197,4018.6,732.4,1992,Haifa,Haifa,Israel
רחובות,מזכרת בתיה,31.892772,34.811274,31.853165,34.842422,13510.0,2511.2,1993,Central,Central,Israel
מזכרת בתיה,רחובות,31.853165,34.842422,31.892772,34.811274,12312.2,2296.0,1994,Central,Central,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,2915.6,562.0,1995,Jerusalem,Jerusalem,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,6111.4,1200.2,1996,Jerusalem,Jerusalem,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,17713.9,3351.5,1997,Jerusalem,Jerusalem,Israel
רחובות,קרית עקרון,31.892772,34.811274,31.857543,34.822259,208.4,31.0,1998,Central,Central,Israel
קרית עקרון,רחובות,31.857543,34.822259,31.892772,34.811274,214.1,37.3,1999,Central,Central,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,24192.6,4431.7,2000,Jerusalem,Jerusalem,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,25296.6,4563.4,2001,Jerusalem,Jerusalem,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,217.2,0.0,2002,Jerusalem,Jerusalem,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,110.6,0.0,2003,Jerusalem,Jerusalem,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,70607.3,12971.8,2004,Jerusalem,Jerusalem,Israel
תל אביב-יפו,רמת גן,32.066157,34.777821,32.068423,34.824787,12012.6,2193.4,2005,Haifa,Haifa,Israel
רמת גן,תל אביב-יפו,32.068423,34.824787,32.066157,34.777821,11185.1,2035.1,2006,Haifa,Haifa,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,4113.0,822.6,2007,Jerusalem,Jerusalem,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,4856.5,965.9,2008,Jerusalem,Jerusalem,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,10543.0,1854.9,2009,Jerusalem,Jerusalem,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,14084.5,2540.7,2010,Jerusalem,Jerusalem,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,483.1,89.7,2011,Jerusalem,Jerusalem,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,266.9,49.0,2012,Jerusalem,Jerusalem,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,29401.9,5197.2,2013,Jerusalem,Jerusalem,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,37579.0,6656.7,2014,Jerusalem,Jerusalem,Israel
זכרון יעקב,זכרון יעקב,32.573904,34.951979,32.573904,34.951979,110.0,22.0,2015,Unknown,Unknown,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,15441.3,2863.2,2016,Jerusalem,Jerusalem,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,12227.2,2266.4,2017,Jerusalem,Jerusalem,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,37757.7,6702.7,2018,Jerusalem,Jerusalem,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,31336.6,5534.2,2019,Jerusalem,Jerusalem,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,32218.8,5790.5,2020,Jerusalem,Jerusalem,Israel
רמת גן,רמת גן,32.068423,34.824787,32.068423,34.824787,18631.1,3377.3,2021,Haifa,Haifa,Israel
רמת גן,רמת גן,32.068423,34.824787,32.068423,34.824787,19788.0,3587.2,2022,Haifa,Haifa,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,26903.3,5029.7,2023,Jerusalem,Jerusalem,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,26960.2,4963.9,2024,Jerusalem,Jerusalem,Israel
זכרון יעקב,זכרון יעקב,32.573904,34.951979,32.573904,34.951979,75.3,14.6,2025,Unknown,Unknown,Israel
זכרון יעקב,זכרון יעקב,32.573904,34.951979,32.573904,34.951979,71.7,13.2,2026,Unknown,Unknown,Israel
זכרון יעקב,זכרון יעקב,32.573904,34.951979,32.573904,34.951979,108.5,21.7,2027,Unknown,Unknown,Israel
כפר גלים,חיפה,32.7661111,34.9594444,32.83036,34.974339,66.5,13.3,2028,Unknown,Unknown,Israel
חיפה,כפר גלים,32.83036,34.974339,32.7661111,34.9594444,0.5,0.1,2029,Unknown,Unknown,Israel
חיפה,חיפה,32.83036,34.974339,32.83036,34.974339,157.0,31.4,2030,Unknown,Unknown,Israel
חיפה,חיפה,32.83036,34.974339,32.83036,34.974339,126.0,25.2,2031,Unknown,Unknown,Israel
טירת כרמל,טירת כרמל,32.762126,34.972982,32.762126,34.972982,340.3,60.9,2032,Unknown,Unknown,Israel
חיפה,חיפה,32.83036,34.974339,32.83036,34.974339,98.0,19.6,2033,Unknown,Unknown,Israel
חדרה,חדרה,32.442784,34.92088,32.442784,34.92088,266.5,53.3,2034,Haifa,Haifa,Israel
חדרה,חדרה,32.442784,34.92088,32.442784,34.92088,241.0,48.2,2035,Haifa,Haifa,Israel
חדרה,חדרה,32.442784,34.92088,32.442784,34.92088,484.0,96.8,2036,Haifa,Haifa,Israel
חדרה,חדרה,32.442784,34.92088,32.442784,34.92088,371.5,74.3,2037,Haifa,Haifa,Israel
אריאל,ראש העין,32.104636,35.174515,32.095837,34.952179,185.5,37.1,2038,Unknown,Haifa,Israel
ראש העין,אריאל,32.095837,34.952179,32.104636,35.174515,172.0,34.4,2039,Haifa,Unknown,Israel
תל אביב-יפו,רמת גן,32.066157,34.777821,32.068423,34.824787,11006.8,1988.8,2040,Haifa,Haifa,Israel
רמת גן,תל אביב-יפו,32.068423,34.824787,32.066157,34.777821,9722.4,1762.1,2041,Haifa,Haifa,Israel
מודיעין-מכבים-רעות,תל אביב-יפו,31.890266,35.010398,32.066157,34.777821,361.5,72.3,2042,Unknown,Haifa,Israel
תל אביב-יפו,מודיעין-מכבים-רעות,32.066157,34.777821,31.890266,35.010398,132.0,26.4,2043,Haifa,Unknown,Israel
טירת כרמל,כפר חסידים א,32.762126,34.972982,32.748649,35.089977,5315.5,993.5,2044,Unknown,Northern,Israel
כפר חסידים א,טירת כרמל,32.748649,35.089977,32.762126,34.972982,4911.4,922.2,2045,Northern,Unknown,Israel
חיפה,נשר,32.83036,34.974339,32.764899,35.049192,10700.6,1870.4,2046,Unknown,Northern,Israel
נשר,חיפה,32.764899,35.049192,32.83036,34.974339,11702.9,2067.7,2047,Northern,Unknown,Israel
מודיעין-מכבים-רעות,ירושלים,31.890266,35.010398,31.768318,35.213711,648.0,129.6,2048,Unknown,Jerusalem,Israel
ירושלים,מודיעין-מכבים-רעות,31.768318,35.213711,31.890266,35.010398,573.5,114.7,2049,Jerusalem,Unknown,Israel
מודיעין-מכבים-רעות,ירושלים,31.890266,35.010398,31.768318,35.213711,123.5,24.7,2050,Unknown,Jerusalem,Israel
ירושלים,מודיעין-מכבים-רעות,31.768318,35.213711,31.890266,35.010398,99.0,19.8,2051,Jerusalem,Unknown,Israel
תל אביב-יפו,קרית אונו,32.066157,34.777821,32.054862,34.858859,8369.7,1577.6,2052,Haifa,Haifa,Israel
קרית אונו,תל אביב-יפו,32.054862,34.858859,32.066157,34.777821,8737.1,1626.8,2053,Haifa,Haifa,Israel
ירושלים,מעלה אדומים,31.768318,35.213711,31.777368,35.297957,135.0,27.0,2054,Jerusalem,Jerusalem,Israel
מעלה אדומים,ירושלים,31.777368,35.297957,31.768318,35.213711,131.0,26.2,2055,Jerusalem,Jerusalem,Israel
באר שבע,סייד,31.252972,34.791464,31.281228,34.932309,542.2,105.4,2056,Southern,Southern,Israel
סייד,באר שבע,31.281228,34.932309,31.252972,34.791464,587.5,113.7,2057,Southern,Southern,Israel
ביתר עילית,קרית גת,31.693492,35.118037,31.611147,34.768461,645.8,92.8,2058,Southern,Southern,Israel
קרית גת,ביתר עילית,31.611147,34.768461,31.693492,35.118037,671.4,96.8,2059,Southern,Southern,Israel
ביתר עילית,מודיעין עילית,31.693492,35.118037,31.932476,35.042266,1652.4,235.6,2060,Southern,Unknown,Israel
מודיעין עילית,ביתר עילית,31.932476,35.042266,31.693492,35.118037,1627.7,233.9,2061,Unknown,Southern,Israel
פתח תקווה,תל אביב-יפו,32.08404,34.887764,32.066157,34.777821,2075.3,386.2,2062,Haifa,Haifa,Israel
תל אביב-יפו,פתח תקווה,32.066157,34.777821,32.08404,34.887764,2424.7,447.8,2063,Haifa,Haifa,Israel
רמת גן,ראשון לציון,32.068423,34.824787,31.961544,34.80705,1972.0,394.4,2064,Haifa,Central,Israel
ראשון לציון,רמת גן,31.961544,34.80705,32.068423,34.824787,1839.0,367.8,2065,Central,Haifa,Israel
אשדוד,באר טוביה,31.80438,34.655316,31.737125,34.725572,493.0,92.7,2066,Unknown,Unknown,Israel
באר טוביה,אשדוד,31.737125,34.725572,31.80438,34.655316,630.4,119.1,2067,Unknown,Unknown,Israel
ירושלים,בית אל ב,31.768318,35.213711,31.942079,35.223682,1488.8,249.7,2068,Jerusalem,Unknown,Israel
בית אל ב,ירושלים,31.942079,35.223682,31.768318,35.213711,1524.4,269.0,2069,Unknown,Jerusalem,Israel
כוכב יאיר,פתח תקווה,32.220921,34.992407,32.08404,34.887764,1407.9,250.6,2070,Haifa,Haifa,Israel
פתח תקווה,כוכב יאיר,32.08404,34.887764,32.220921,34.992407,1084.0,196.1,2071,Haifa,Haifa,Israel
חולון,בני ברק,32.015832,34.787386,32.084931,34.835228,7076.4,1307.7,2072,Haifa,Haifa,Israel
בני ברק,חולון,32.084931,34.835228,32.015832,34.787386,6957.8,1303.8,2073,Haifa,Haifa,Israel
רעננה,תל אביב-יפו,32.18478,34.871328,32.066157,34.777821,726.0,145.2,2074,Haifa,Haifa,Israel
ביתר עילית,בני ברק,31.693492,35.118037,32.084931,34.835228,435.6,0.0,2075,Southern,Haifa,Israel
בני ברק,ביתר עילית,32.084931,34.835228,31.693492,35.118037,304.4,0.1,2076,Haifa,Southern,Israel
אשדוד,אשקלון,31.80438,34.655316,31.665944,34.559466,5139.8,940.5,2077,Unknown,Southern,Israel
אשקלון,אשדוד,31.665944,34.559466,31.80438,34.655316,4718.6,863.3,2078,Southern,Unknown,Israel
אשדוד,אשקלון,31.80438,34.655316,31.665944,34.559466,183.5,36.7,2079,Unknown,Southern,Israel
אשקלון,אשדוד,31.665944,34.559466,31.80438,34.655316,174.0,34.8,2080,Southern,Unknown,Israel
אשדוד,אשקלון,31.80438,34.655316,31.665944,34.559466,1361.8,261.5,2081,Unknown,Southern,Israel
אשקלון,אשדוד,31.665944,34.559466,31.80438,34.655316,1195.6,227.8,2082,Southern,Unknown,Israel
מודיעין-מכבים-רעות,רמלה,31.890266,35.010398,31.931565,34.87294,61.0,12.2,2083,Unknown,Central,Israel
רמלה,מודיעין-מכבים-רעות,31.931565,34.87294,31.890266,35.010398,30.5,6.1,2084,Central,Unknown,Israel
תל אביב-יפו,באר יעקב,32.066157,34.777821,31.943506,34.839041,1032.5,206.5,2085,Haifa,Central,Israel
ראשון לציון,תל אביב-יפו,31.961544,34.80705,32.066157,34.777821,583.5,116.7,2086,Central,Haifa,Israel
לוד,ראשון לציון,31.951012,34.888076,31.961544,34.80705,15.5,3.1,2087,Central,Central,Israel
ראשון לציון,לוד,31.961544,34.80705,31.951012,34.888076,51.0,10.2,2088,Central,Central,Israel
רמלה,תל אביב-יפו,31.931565,34.87294,32.066157,34.777821,632.5,126.5,2089,Central,Haifa,Israel
תל אביב-יפו,רמלה,32.066157,34.777821,31.931565,34.87294,394.5,78.9,2090,Haifa,Central,Israel
קציר-חריש,פרדס חנה-כרכור,32.485177,35.108731,32.476328,34.976069,460.5,92.1,2091,Unknown,Haifa,Israel
פרדס חנה-כרכור,קציר-חריש,32.476328,34.976069,32.485177,35.108731,359.0,71.8,2092,Haifa,Unknown,Israel
אריאל,מעלה אפרים,32.104636,35.174515,32.071303,35.403901,230.2,42.2,2093,Unknown,Unknown,Israel
מעלה אפרים,אריאל,32.071303,35.403901,32.104636,35.174515,263.0,47.7,2094,Unknown,Unknown,Israel
מודיעין-מכבים-רעות,ראשון לציון,31.890266,35.010398,31.961544,34.80705,416.5,78.1,2095,Unknown,Central,Israel
ראשון לציון,מודיעין-מכבים-רעות,31.961544,34.80705,31.890266,35.010398,343.1,65.3,2096,Central,Unknown,Israel
פתח תקווה,תל אביב-יפו,32.08404,34.887764,32.066157,34.777821,2579.3,475.8,2097,Haifa,Haifa,Israel
תל אביב-יפו,פתח תקווה,32.066157,34.777821,32.08404,34.887764,2311.2,430.4,2098,Haifa,Haifa,Israel
ירושלים,מעלה אדומים,31.768318,35.213711,31.777368,35.297957,6227.1,1175.7,2099,Jerusalem,Jerusalem,Israel
מעלה אדומים,ירושלים,31.777368,35.297957,31.768318,35.213711,6705.4,1266.7,2100,Jerusalem,Jerusalem,Israel
ירושלים,מעלה אדומים,31.768318,35.213711,31.777368,35.297957,912.7,169.5,2101,Jerusalem,Jerusalem,Israel
מעלה אדומים,ירושלים,31.777368,35.297957,31.768318,35.213711,779.7,141.5,2102,Jerusalem,Jerusalem,Israel
חיפה,ביר אל-מכסור,32.83036,34.974339,32.77729,35.220573,299.6,52.7,2103,Unknown,Northern,Israel
ביר אל-מכסור,חיפה,32.77729,35.220573,32.83036,34.974339,341.6,60.4,2104,Northern,Unknown,Israel
ראשון לציון,תל אביב-יפו,31.961544,34.80705,32.066157,34.777821,6173.8,1136.9,2105,Central,Haifa,Israel
תל אביב-יפו,ראשון לציון,32.066157,34.777821,31.961544,34.80705,5005.1,912.6,2106,Haifa,Central,Israel
חיפה,כפר מנדא,32.83036,34.974339,32.812359,35.258615,19.5,3.9,2107,Unknown,Northern,Israel
כפר מנדא,חיפה,32.812359,35.258615,32.83036,34.974339,66.5,13.3,2108,Northern,Unknown,Israel
ביתר עילית,רחובות,31.693492,35.118037,31.892772,34.811274,37.6,0.0,2109,Southern,Central,Israel
רחובות,ביתר עילית,31.892772,34.811274,31.693492,35.118037,40.7,0.0,2110,Central,Southern,Israel
כפר מנדא,כרמיאל,32.812359,35.258615,32.91467,35.292418,236.0,44.4,2111,Northern,Northern,Israel
כרמיאל,כפר מנדא,32.91467,35.292418,32.812359,35.258615,171.3,31.2,2112,Northern,Northern,Israel
חיפה,יקנעם עילית,32.83036,34.974339,32.660224,35.104608,1206.8,215.0,2113,Unknown,Northern,Israel
יקנעם עילית,חיפה,32.660224,35.104608,32.83036,34.974339,1952.1,363.9,2114,Northern,Unknown,Israel
יבנה,ראשון לציון,31.877957,34.73945,31.961544,34.80705,495.1,95.4,2115,Central,Central,Israel
ראשון לציון,יבנה,31.961544,34.80705,31.877957,34.73945,293.6,56.8,2116,Central,Central,Israel
מודיעין-מכבים-רעות,נעלה,31.890266,35.010398,31.962593,35.065977,463.4,85.4,2117,Unknown,Unknown,Israel
נעלה,מודיעין-מכבים-רעות,31.962593,35.065977,31.890266,35.010398,442.1,83.5,2118,Unknown,Unknown,Israel
אורנית,פתח תקווה,32.131923,34.990812,32.08404,34.887764,627.1,117.8,2119,Haifa,Haifa,Israel
פתח תקווה,אורנית,32.08404,34.887764,32.131923,34.990812,498.1,91.8,2120,Haifa,Haifa,Israel
כפר יהושע,מגידו,32.681638,35.151978,32.577898,35.179974,213.0,38.6,2121,Northern,Northern,Israel
מגידו,כפר יהושע,32.577898,35.179974,32.681638,35.151978,243.3,43.7,2122,Northern,Northern,Israel
קדומים,תל אביב-יפו,32.212389,35.157389,32.066157,34.777821,48.5,9.7,2123,Unknown,Haifa,Israel
בני ברק,קרני שומרון,32.084931,34.835228,32.171552,35.097464,43.0,8.6,2124,Haifa,Haifa,Israel
תל אביב-יפו,ראשון לציון,32.066157,34.777821,31.961544,34.80705,4769.7,917.3,2125,Haifa,Central,Israel
ראשון לציון,תל אביב-יפו,31.961544,34.80705,32.066157,34.777821,4973.4,958.6,2126,Central,Haifa,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,940.2,163.0,2127,Jerusalem,Jerusalem,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,1507.2,239.0,2128,Jerusalem,Jerusalem,Israel
ירושלים,קדר,31.768318,35.213711,31.754383,35.310734,55.9,2.2,2129,Jerusalem,Unknown,Israel
קדר,ירושלים,31.754383,35.310734,31.768318,35.213711,7.3,0.5,2130,Unknown,Jerusalem,Israel
מודיעין עילית,בני ברק,31.932476,35.042266,32.084931,34.835228,78.1,0.0,2131,Unknown,Haifa,Israel
בני ברק,מודיעין עילית,32.084931,34.835228,31.932476,35.042266,72.7,0.0,2132,Haifa,Unknown,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,37566.8,6519.6,2133,Jerusalem,Jerusalem,Israel
אשדוד,רחובות,31.80438,34.655316,31.892772,34.811274,500.1,89.8,2134,Unknown,Central,Israel
רחובות,אשדוד,31.892772,34.811274,31.80438,34.655316,514.6,91.6,2135,Central,Unknown,Israel
ביתר עילית,ירושלים,31.693492,35.118037,31.768318,35.213711,31.0,0.0,2136,Southern,Jerusalem,Israel
ירושלים,ביתר עילית,31.768318,35.213711,31.693492,35.118037,62.5,0.0,2137,Jerusalem,Southern,Israel
רמלה,בן זכאי,31.931565,34.87294,31.857222,34.727434,1169.0,233.8,2138,Central,Central,Israel
בן זכאי,רמלה,31.857222,34.727434,31.931565,34.87294,1101.0,220.2,2139,Central,Central,Israel
אום אל-פחם,גסר א-זרקא,32.517126,35.148531,32.536261,34.911571,167.0,30.9,2140,Northern,Unknown,Israel
גסר א-זרקא,אום אל-פחם,32.536261,34.911571,32.517126,35.148531,260.5,50.1,2141,Unknown,Northern,Israel
עפולה,כרמיאל,32.610492,35.287924,32.91467,35.292418,969.2,174.9,2142,Northern,Northern,Israel
כרמיאל,עפולה,32.91467,35.292418,32.610492,35.287924,999.5,183.2,2143,Northern,Northern,Israel
נורדיה,נתניה,32.314655,34.896794,32.321457,34.853197,9.1,0.9,2144,Haifa,Haifa,Israel
נתניה,נורדיה,32.321457,34.853197,32.314655,34.896794,4.0,0.0,2145,Haifa,Haifa,Israel
ביתר עילית,ירושלים,31.693492,35.118037,31.768318,35.213711,3828.9,681.2,2146,Southern,Jerusalem,Israel
ירושלים,ביתר עילית,31.768318,35.213711,31.693492,35.118037,3701.9,663.0,2147,Jerusalem,Southern,Israel
אום אל-פחם,עפולה,32.517126,35.148531,32.610492,35.287924,108.7,21.1,2148,Northern,Northern,Israel
עפולה,אום אל-פחם,32.610492,35.287924,32.517126,35.148531,48.9,9.2,2149,Northern,Northern,Israel
לוד,ראשון לציון,31.951012,34.888076,31.961544,34.80705,6952.5,1285.1,2150,Central,Central,Israel
ראשון לציון,לוד,31.961544,34.80705,31.951012,34.888076,6900.7,1274.9,2151,Central,Central,Israel
אשקלון,קרית גת,31.665944,34.559466,31.611147,34.768461,2460.4,447.4,2152,Southern,Southern,Israel
קרית גת,אשקלון,31.611147,34.768461,31.665944,34.559466,2434.5,439.5,2153,Southern,Southern,Israel
אריאל,מעלה אדומים,32.104636,35.174515,31.777368,35.297957,48.0,9.6,2154,Unknown,Jerusalem,Israel
מעלה אדומים,אריאל,31.777368,35.297957,32.104636,35.174515,100.0,20.0,2155,Jerusalem,Unknown,Israel
חיפה,עכו,32.83036,34.974339,32.933051,35.08268,101.5,20.3,2156,Unknown,Northern,Israel
עכו,חיפה,32.933051,35.08268,32.83036,34.974339,338.5,67.7,2157,Northern,Unknown,Israel
בית אריה,פתח תקווה,32.040058,35.049473,32.08404,34.887764,98.5,19.7,2158,Haifa,Haifa,Israel
פתח תקווה,בית אריה,32.08404,34.887764,32.040058,35.049473,114.0,22.8,2159,Haifa,Haifa,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,8682.7,1463.4,2160,Jerusalem,Jerusalem,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,8917.4,1486.1,2161,Jerusalem,Jerusalem,Israel
אריאל,עץ אפרים,32.104636,35.174515,32.119402,35.046369,21.0,4.2,2162,Unknown,Haifa,Israel
עץ אפרים,אריאל,32.119402,35.046369,32.104636,35.174515,41.0,8.2,2163,Haifa,Unknown,Israel
ירושלים,פסגות,31.768318,35.213711,31.899983,35.223925,27.2,1.3,2164,Jerusalem,Jerusalem,Israel
פסגות,ירושלים,31.899983,35.223925,31.768318,35.213711,2.6,0.3,2165,Jerusalem,Jerusalem,Israel
ירושלים,ירושלים,31.768318,35.213711,31.768318,35.213711,31708.3,4958.8,2166,Jerusalem,Jerusalem,Israel
טמרה,יזרעאל,32.852246,35.201317,32.562588,35.319426,41.3,8.2,2167,Northern,Northern,Israel
יזרעאל,טמרה,32.562588,35.319426,32.852246,35.201317,30.1,5.7,2168,Northern,Northern,Israel
ביתר עילית,ירושלים,31.693492,35.118037,31.768318,35.213711,7492.9,1343.8,2169,Southern,Jerusalem,Israel
ירושלים,ביתר עילית,31.768318,35.213711,31.693492,35.118037,6016.2,1057.9,2170,Jerusalem,Southern,Israel
אריאל,מודיעין-מכבים-רעות,32.104636,35.174515,31.890266,35.010398,57.0,11.4,2171,Unknown,Unknown,Israel
מודיעין-מכבים-רעות,אריאל,31.890266,35.010398,32.104636,35.174515,81.5,16.3,2172,Unknown,Unknown,Israel
אריאל,רחובות,32.104636,35.174515,31.892772,34.811274,71.5,14.3,2173,Unknown,Central,Israel
רחובות,אריאל,31.892772,34.811274,32.104636,35.174515,92.5,18.5,2174,Central,Unknown,Israel
אריאל,ירושלים,32.104636,35.174515,31.768318,35.213711,63.0,12.6,2175,Unknown,Jerusalem,Israel
"בסמ""ה",חיפה,32.5294,35.103201,32.83036,34.974339,77.6,13.0,2176,Northern,Unknown,Israel
חיפה,"בסמ""ה",32.83036,34.974339,32.5294,35.103201,70.2,13.8,2177,Unknown,Northern,Israel
אום אל-פחם,תל אביב-יפו,32.517126,35.148531,32.066157,34.777821,1187.8,228.2,2178,Northern,Haifa,Israel
תל אביב-יפו,אום אל-פחם,32.066157,34.777821,32.517126,35.148531,1061.3,208.2,2179,Haifa,Northern,Israel
ראש העין,ראש העין,32.095837,34.952179,32.095837,34.952179,276.2,49.7,2180,Haifa,Haifa,Israel
ראש העין,ראש העין,32.095837,34.952179,32.095837,34.952179,516.7,96.2,2181,Haifa,Haifa,Israel
הרדוף,רמת ישי,32.104475,35.104166,32.704028,35.166004,84.7,15.6,2182,Unknown,Northern,Israel
רמת ישי,הרדוף,32.704028,35.166004,32.104475,35.104166,99.0,17.6,2183,Northern,Unknown,Israel
מכר,עכו,32.935032,35.140089,32.933051,35.08268,1001.3,181.1,2184,Northern,Northern,Israel
עכו,מכר,32.933051,35.08268,32.935032,35.140089,1009.6,184.2,2185,Northern,Northern,Israel
בית שמש,קרית גת,31.74704,34.9881,31.611147,34.768461,1252.0,250.4,2186,Unknown,Southern,Israel
קרית גת,בית שמש,31.611147,34.768461,31.74704,34.9881,1075.0,215.0,2187,Southern,Unknown,Israel
כעביה-טבאש,חיפה,32.748854,35.184022,32.83036,34.974339,271.4,50.8,2188,Northern,Unknown,Israel
חיפה,כעביה-טבאש,32.83036,34.974339,32.748854,35.184022,219.1,40.8,2189,Unknown,Northern,Israel
מזכרת בתיה,ראשון לציון,31.853165,34.842422,31.961544,34.80705,36.0,5.6,2190,Central,Central,Israel
ראשון לציון,מזכרת בתיה,31.961544,34.80705,31.853165,34.842422,9.0,0.4,2191,Central,Central,Israel
מודיעין עילית,ירושלים,31.932476,35.042266,31.768318,35.213711,63.9,0.0,2192,Unknown,Jerusalem,Israel
ירושלים,מודיעין עילית,31.768318,35.213711,31.932476,35.042266,47.3,0.0,2193,Jerusalem,Unknown,Israel
מודיעין עילית,ירושלים,31.932476,35.042266,31.768318,35.213711,41.3,0.0,2194,Unknown,Jerusalem,Israel
ירושלים,מודיעין עילית,31.768318,35.213711,31.932476,35.042266,32.1,0.0,2195,Jerusalem,Unknown,Israel
אשדוד,תל אביב-יפו,31.80438,34.655316,32.066157,34.777821,7.9,0.7,2196,Unknown,Haifa,Israel
תל אביב-יפו,אשדוד,32.066157,34.777821,31.80438,34.655316,18.6,0.5,2197,Haifa,Unknown,Israel
מודיעין עילית,ירושלים,31.932476,35.042266,31.768318,35.213711,61.7,0.0,2198,Unknown,Jerusalem,Israel
ירושלים,מודיעין עילית,31.768318,35.213711,31.932476,35.042266,57.0,0.0,2199,Jerusalem,Unknown,Israel
"בני עי""ש",תל אביב-יפו,31.790234,34.759293,32.066157,34.777821,794.5,156.2,2200,Unknown,Haifa,Israel
